myv_van_id,age_combined,gender_combined,ethnicity_combined,zip,registration_date,van_precinct_name,state_house_district_latest,state_senate_district_latest,us_cong_district_latest
3649373,51,F,W,75228,1993-03-24,1081,100,002,030
3588646,57,F,B,75228,1991-12-05,1081,100,002,030
17496547,29,F,W,75228,2007-09-27,1081,100,002,030
1942914,73,F,W,75228,1976-03-31,1081,100,002,030
3358922,77,F,W,75228,1976-10-31,1081,100,002,030
31414662,39,F,W,75227,2012-05-12,1082,100,023,030
4288714,39,F,H,75227,2003-09-17,1083,100,023,030
3835575,59,F,H,75227,1992-12-25,1083,100,023,030
3951550,49,F,H,75227,2000-08-29,1083,100,023,030
3592259,44,F,W,75227,1994-09-03,1083,100,023,030
17853366,29,F,W,75227,2013-10-22,1083,100,023,030
16265858,59,F,H,75227,2008-06-30,1083,100,023,030
3922944,35,F,H,75227,2001-12-01,1083,100,023,030
40413498,20,F,,75227,2018-03-06,1083,100,023,030
38774038,87,F,H,75227,2016-10-26,1083,100,023,030
39601514,21,F,H,75227,2017-07-20,1083,100,023,030
3063219,86,F,W,75227,2013-12-07,1083,100,023,030
39601562,70,F,W,75227,2017-06-15,1084,100,023,030
13359107,37,F,H,75227,2006-06-23,1084,100,023,030
20586210,66,F,B,75227,2010-03-22,1084,100,023,030
37275623,27,F,B,75227,2014-10-25,1084,100,023,030
4281884,79,F,W,75227,2004-10-05,1084,100,023,030
41206258,80,F,,75227,2019-03-16,1084,100,023,030
4307951,70,F,B,75227,2005-04-22,1084,100,023,030
39848949,36,F,W,75227,2017-12-30,1084,100,023,030
3911946,44,F,H,75227,2001-05-24,1085,110,023,030
29049176,44,F,W,75227,2012-01-11,1085,110,023,030
4064893,38,F,B,75227,2000-10-30,1085,110,023,030
3860488,106,F,W,75228,1996-02-17,1086,100,023,030
25237663,39,F,H,75228,2014-05-31,1086,100,023,030
3783353,83,F,B,75227,2000-03-23,1087,100,023,030
4098168,37,F,A,75227,2000-02-03,1087,100,023,030
2132213,45,F,B,75227,1991-09-21,1087,100,023,030
3415530,94,F,B,75227,1976-03-31,1087,100,023,030
4047829,54,F,H,75227,2001-04-14,1087,100,023,030
4676000,40,F,B,75227,2006-05-27,1087,100,023,030
29072510,54,F,B,75227,2011-11-08,1087,100,023,030
37671632,22,F,H,75227,2015-08-05,1087,100,023,030
3917791,64,F,B,75227,2000-01-13,1087,100,023,030
40574753,24,F,,75227,2018-09-21,1087,100,023,030
33653070,36,F,H,75227,2016-11-08,1088,110,023,030
39849016,19,F,H,75227,2017-09-09,1088,110,023,030
3628983,61,F,B,75227,1992-10-28,1088,110,023,030
9130496,26,F,H,75227,2010-10-16,1088,110,023,030
3912845,36,F,H,75227,2001-11-09,1088,110,023,030
17411965,30,F,H,75227,2007-07-05,1088,110,023,030
15082655,48,F,H,75227,2008-01-18,1088,110,023,030
31335234,24,F,H,75227,2012-07-23,1088,110,023,030
41195777,68,F,,75227,2019-03-31,1088,110,023,030
35878234,35,F,H,75227,2016-11-04,1088,110,023,030
17817667,33,F,H,75227,2008-10-29,1088,110,023,030
20270499,63,F,B,75227,2008-04-16,1089,100,023,030
39849090,67,F,W,75227,2018-01-05,1089,100,023,030
4018414,48,F,B,75227,2000-12-02,1089,100,023,030
40802194,19,F,,75227,2018-11-06,1089,100,023,030
3846921,62,F,B,75227,1997-05-09,1089,100,023,030
37286145,67,F,B,75227,2014-09-20,1089,100,023,030
3619469,54,F,B,75227,1995-01-18,1089,100,023,030
21019045,37,F,H,75227,2011-04-08,1089,100,023,030
4142574,71,F,B,75227,2004-04-03,1090,110,023,030
4124067,63,F,B,75227,2000-11-07,1090,110,023,030
20025550,88,F,B,75227,2008-10-28,1090,110,023,030
3574192,84,F,W,75227,1976-03-31,1090,110,023,030
31799990,47,F,B,75227,2012-11-06,1090,110,023,030
31478218,38,F,W,75227,2012-09-07,1090,110,023,030
29167125,71,F,H,75227,2012-05-05,1090,110,023,030
37671727,22,F,B,75227,2015-04-30,1090,110,023,030
29229560,59,F,B,75227,2012-05-08,1090,110,023,030
3814196,48,F,W,75227,1990-03-03,1091,110,023,030
41046876,19,F,,75227,2018-12-21,1091,110,023,030
39337676,20,F,H,75227,2016-12-25,1091,110,023,030
29180407,25,F,B,75227,2012-05-20,1091,110,023,030
39037572,35,F,H,75227,2016-12-08,1091,110,023,030
3212008,72,F,W,75227,1976-03-31,1091,110,023,030
20085393,46,F,H,75227,2008-10-21,1091,110,023,030
40922909,19,F,,75227,2018-11-06,1092,110,023,030
3848882,68,F,B,75227,2017-07-14,1092,110,023,030
4126903,35,F,B,75227,2002-03-02,1092,110,023,030
31818127,27,F,B,75227,2012-12-06,1092,110,023,030
39329951,64,F,W,75227,2017-03-16,1092,110,023,030
31800178,24,F,H,75227,2012-09-19,1092,110,023,030
40806567,37,F,W,75227,2018-10-14,1092,110,023,030
20453778,27,F,B,75227,2010-04-28,1092,110,023,030
20798255,26,F,B,75227,2011-03-02,1092,110,023,030
3734747,44,F,B,75227,1993-06-28,1092,110,023,030
37947676,62,F,B,75227,2015-11-15,1092,110,023,030
39045335,35,F,B,75227,2016-11-02,1092,110,023,030
3457563,90,F,B,75227,1984-05-05,1092,110,023,030
3339522,62,F,B,75227,1984-05-05,1092,110,023,030
37671773,36,F,B,75227,2015-03-08,1092,110,023,030
14893628,51,F,B,75227,2007-10-25,1092,110,023,030
4322287,32,F,B,75227,2005-09-23,1092,110,023,030
40809379,40,F,,75227,2018-10-29,1092,110,023,030
20901474,26,F,B,75227,2013-12-18,1092,110,023,030
3231574,71,F,W,75227,1977-05-01,1092,110,023,030
2410117,32,F,B,75227,2004-11-02,1092,110,023,030
41244519,17,F,,75227,2019-05-16,1092,110,023,030
37948492,21,F,H,75227,2016-01-10,1092,110,023,030
41126454,17,F,,75227,2019-04-18,1092,110,023,030
41126492,17,F,,75227,2019-04-24,1092,110,023,030
31457736,26,F,B,75217,2012-07-24,1092,110,023,030
20789735,26,F,B,75227,2010-11-02,1093,110,023,030
40809792,19,F,,75227,2018-11-03,1093,110,023,030
16865220,56,F,H,75227,2010-09-25,1093,110,023,030
20747975,33,F,H,75227,2010-09-17,1093,110,023,030
41320889,18,F,,75227,2019-04-24,1093,110,023,030
31800326,25,F,H,75227,2012-10-11,1093,110,023,030
4276037,38,F,H,75227,2002-10-20,1093,110,023,030
3884438,48,F,H,75217,2018-11-06,1094,110,023,030
31901432,24,F,H,75217,2018-11-04,1094,110,023,030
3922793,55,F,B,75217,2001-10-28,1094,110,023,030
4948880,35,F,B,75217,2013-03-30,1094,110,023,030
8377739,36,F,B,75217,2012-11-06,1094,110,023,030
38430378,45,F,B,75217,2016-04-22,1094,110,023,030
29062575,45,F,H,75217,2012-03-05,1095,110,023,030
4197271,39,F,H,75217,2003-08-22,1095,110,023,030
38430477,71,F,H,75217,2016-08-24,1096,110,023,030
20807888,26,F,H,75217,2010-11-21,1096,110,023,030
17482171,29,F,H,75217,2008-02-29,1096,110,023,030
3880058,68,F,W,75217,2000-11-14,1096,110,023,030
3722564,53,F,H,75217,1996-06-15,1097,110,023,030
3691076,55,F,B,75217,1995-04-19,1097,110,023,030
31800567,59,F,W,75217,2012-12-25,1097,110,023,030
39852903,19,F,H,75217,2018-01-20,1097,110,023,030
29161822,31,F,W,75217,2012-04-22,1097,110,023,030
31484050,24,F,H,75217,2012-09-19,1097,110,023,030
4457780,46,F,H,75217,2016-11-01,1097,110,023,030
3839575,73,F,B,75217,1996-03-21,1097,110,023,030
3717875,57,F,W,75217,1992-11-03,1097,110,023,030
4281910,32,F,B,75217,2004-10-17,1097,110,023,030
39852894,24,F,H,75217,2017-09-09,1097,110,023,030
3371597,60,F,B,75217,1986-10-26,1098,110,023,030
3802920,67,F,B,75217,1996-10-30,1098,110,023,030
4018732,36,F,B,75217,2001-02-07,1098,110,023,030
40569593,27,F,H,75217,2018-08-10,1098,110,023,030
3556881,76,F,W,75217,1980-12-01,1098,110,023,030
21618631,66,F,W,75217,2013-12-14,1099,110,002,030
20199220,29,F,B,75217,2009-06-28,1100,110,023,030
3388819,82,F,B,75217,1980-12-01,1100,110,023,030
3272480,67,F,B,75217,1976-03-31,1100,110,023,030
3989322,38,F,B,75217,1999-12-09,1100,110,023,030
20086962,30,F,H,75217,2008-08-07,1100,110,023,030
3516496,51,F,B,75217,1986-08-20,1100,110,023,030
3625637,65,F,B,75217,1988-09-13,1100,110,023,030
3271686,76,F,B,75217,1976-03-31,1100,110,023,030
3731317,43,F,B,75217,1995-06-11,1100,110,023,030
38430656,33,F,B,75217,2016-07-15,1100,110,023,030
40257135,18,F,,75217,2018-06-16,1100,110,023,030
37672099,21,F,H,75217,2015-05-09,1100,110,023,030
4168240,56,F,H,75217,2002-11-13,1101,110,023,030
3600780,65,F,W,75217,2016-03-01,1101,110,023,030
39045688,33,F,H,75217,2016-12-08,1101,110,023,030
4514158,31,F,H,75217,2005-03-13,1101,110,023,030
4061806,65,F,H,75217,2003-05-20,1101,110,023,030
37388007,62,F,W,75217,2014-11-22,1101,110,023,030
4524355,31,F,H,75217,2005-10-19,1101,110,023,030
20513623,31,F,H,75217,2010-02-26,1102,110,023,030
34029215,26,F,H,75217,2014-05-16,1102,110,023,030
33262994,62,F,H,75217,2014-12-02,1102,110,023,030
3484431,60,F,W,75217,1984-07-06,1102,110,023,030
3966644,37,F,B,75217,2008-08-15,1102,110,023,030
21119577,26,F,H,75217,2011-07-20,1102,110,023,030
3742848,38,F,H,75217,1998-11-05,1102,110,023,030
9006260,55,F,W,75217,2013-06-07,1102,110,023,030
37672162,22,F,H,75217,2015-06-01,1102,110,023,030
40453056,29,F,,75217,2018-05-09,1102,110,023,030
38774560,20,F,H,75217,2016-10-09,1103,110,023,030
20759895,44,F,H,75217,2010-08-20,1103,110,023,030
3713187,54,F,B,75217,1997-10-29,1104,110,023,030
17148177,30,F,B,75217,2007-08-31,1104,110,023,030
29241994,36,F,B,75217,2012-05-29,1104,110,023,030
33519484,25,F,H,75217,2016-05-27,1104,110,023,030
4035854,46,F,,75217,2000-03-14,1104,110,023,030
3822588,60,F,H,75217,1996-10-19,1104,110,023,030
20608551,46,F,B,75217,2014-09-18,1106,109,002,030
38434436,52,F,H,75217,2016-04-13,1107,109,002,030
40388565,22,F,,75217,2018-03-28,1107,109,002,030
3341374,70,F,B,75217,1988-01-11,1107,109,002,030
3751750,75,F,B,75217,1997-11-04,1107,109,002,030
32339435,25,F,H,75217,2013-07-27,1107,109,002,030
3874686,38,F,B,75217,1998-11-02,1108,110,002,030
27675792,45,F,B,75217,2012-01-19,1108,110,002,030
6745645,50,F,B,75217,2008-01-31,1108,110,002,030
3312003,78,F,B,75217,1980-10-31,1108,110,002,030
4219359,65,F,W,75217,2003-10-17,1108,110,002,030
20751293,26,F,B,75217,2010-09-16,1108,110,002,030
3359710,103,F,W,75217,1978-10-01,1108,110,002,030
37498840,21,F,B,75217,2019-04-24,1108,110,002,030
3763758,68,F,W,75217,2000-10-18,1109,110,002,030
38774648,20,F,H,75217,2016-10-02,1109,110,002,030
37388283,22,F,H,75217,2014-11-19,1109,110,002,030
3502786,56,F,W,75217,1993-10-13,1109,110,002,030
19720629,28,F,W,75217,2018-09-21,1111,109,002,030
29166748,68,F,H,75217,2012-04-12,1111,109,002,030
4144413,38,F,H,75217,1998-06-12,1111,109,002,030
37935323,56,F,W,75217,2015-11-12,1111,109,002,030
4254279,68,F,H,75217,2002-08-25,1111,109,002,030
24159778,30,F,H,75217,2013-08-01,1111,109,002,030
40664610,27,F,,75217,2018-09-26,1113,110,023,030
31801273,26,F,W,75228,2012-11-17,1114,100,023,030
21077887,70,F,B,75228,2011-05-12,1114,100,023,030
16352110,66,F,B,75228,2008-10-14,1114,100,023,030
12563321,42,F,W,75228,2018-11-06,1115,100,002,005
3626216,76,F,B,75228,1988-11-08,1115,100,002,005
4307283,57,F,W,75228,2004-12-31,1115,100,002,005
37935412,63,F,W,75228,2016-01-03,1115,100,002,005
37594593,21,F,W,75228,2018-11-23,1115,100,002,005
3393506,56,F,B,75228,1988-11-08,1115,100,002,005
40794454,54,F,,75228,2018-11-06,1115,100,002,005
40449762,44,F,H,75228,2018-02-11,1115,100,002,005
3364516,86,F,W,75228,1976-03-31,1116,100,002,030
24164724,55,F,H,75228,2012-06-06,1116,100,002,030
20436749,36,F,H,75228,2009-11-03,1116,100,002,030
4349998,50,F,W,75228,2005-10-28,1116,100,002,030
4274751,38,F,H,75228,2002-04-28,1116,100,002,030
39049151,20,F,H,75228,2016-10-15,1116,100,002,030
38195707,20,F,H,75228,2016-04-07,1116,100,002,030
38434683,36,F,H,75228,2016-04-29,1116,100,002,030
38434698,23,F,H,75228,2016-03-26,1116,100,002,030
20467565,29,F,H,75228,2009-11-03,1116,100,002,030
3344833,81,F,W,75228,1976-03-31,1116,100,002,030
40999466,28,F,,75228,2018-12-02,1116,100,002,030
34487635,21,F,H,75228,2015-09-04,1116,100,002,030
32760943,25,F,H,75228,2014-01-10,1116,100,002,030
3335442,87,F,W,75219,1976-10-31,1117,108,016,032
3418651,59,F,W,75205,1982-03-01,1117,108,016,032
3395453,74,F,W,75219,1976-03-31,1117,108,016,032
4343575,76,F,W,75219,2015-04-23,1117,108,016,032
2044400,72,F,W,75205,1976-10-31,1117,108,016,032
4249233,46,F,W,75219,2003-09-11,1117,108,016,032
28798068,26,F,W,75219,2016-06-27,1117,108,016,032
3619356,72,F,W,75219,1994-12-21,1117,108,016,032
39853261,22,F,H,75204,2017-10-12,1118,108,023,030
4051553,74,F,B,75204,2002-11-05,1118,108,023,030
3593899,56,F,B,75204,1995-08-19,1118,108,023,030
39609166,38,F,W,75204,2017-06-15,1118,108,023,030
20734467,26,F,W,75204,2016-11-04,1118,108,023,030
3292773,68,F,H,75204,1982-10-09,1118,108,023,030
17485865,34,F,W,75204,2008-03-31,1118,108,023,030
3885191,74,F,H,75204,1996-10-31,1118,108,023,030
4099324,36,F,H,75204,2000-07-13,1118,108,023,030
39049225,30,F,W,75204,2016-11-13,1118,108,023,030
2052674,46,F,B,75223,1991-03-27,1119,100,023,030
4090107,66,F,H,75223,2000-10-26,1119,100,023,030
3884102,40,F,B,75223,1996-05-02,1119,100,023,030
3964614,39,F,B,75223,1998-04-14,1119,100,023,030
3756797,61,F,H,75223,1996-11-16,1119,100,023,030
4001481,53,F,H,75223,2000-11-07,1119,100,023,030
3475183,70,F,B,75223,1980-02-01,1119,100,023,030
555726,66,F,B,75223,2008-10-31,1119,100,023,030
3250587,63,F,B,75223,1976-04-14,1119,100,023,030
17485689,30,F,H,75223,2008-03-01,1119,100,023,030
32623700,23,F,H,75223,2014-01-02,1119,100,023,030
32339783,26,F,H,75223,2013-02-14,1119,100,023,030
3411652,66,F,H,75223,1984-04-04,1119,100,023,030
37209179,22,F,H,75223,2014-07-19,1119,100,023,030
39597461,40,F,B,75223,2017-05-26,1119,100,023,030
40777093,27,F,,75223,2018-10-21,1119,100,023,030
4448788,31,F,H,75206,2006-05-09,1120,108,023,032
38215477,31,F,W,75206,2016-02-11,1120,108,023,032
3636567,68,F,W,75206,1992-11-02,1120,108,023,032
2170479,64,F,H,75206,2001-08-05,1120,108,023,032
4108322,37,F,W,75206,2000-10-13,1120,108,023,032
19877404,28,F,W,75206,2014-10-30,1120,108,023,032
38438444,31,F,W,75206,2016-08-11,1120,108,023,032
40971289,32,F,A,75206,2018-12-29,1120,108,023,032
36951308,23,F,H,75228,2018-10-22,1121,107,002,005
3959032,65,F,W,75228,1999-11-26,1121,107,002,005
4025378,41,F,H,75228,2001-02-16,1121,107,002,005
6018494,78,F,W,75228,2016-08-17,1121,107,002,005
39856957,23,F,B,75228,2017-12-16,1121,107,002,005
4024367,60,F,H,75228,2000-11-07,1121,107,002,005
32219674,24,F,H,75228,2018-10-26,1121,107,002,005
32337370,59,F,B,75228,2013-09-07,1121,107,002,005
20279513,38,F,H,75228,2013-07-13,1121,107,002,005
20027217,60,F,H,75228,2002-10-04,1121,107,002,005
37939683,37,F,B,75228,2015-10-01,1121,107,002,005
21097783,25,F,W,75204,2011-07-09,1122,108,023,030
3848472,40,F,W,75228,1998-07-17,1125,107,002,005
4006403,77,F,B,75228,2013-06-12,1125,107,002,005
40439083,33,F,,75228,2018-02-17,1125,107,002,005
39050521,25,F,A,75231,2016-11-23,1126,114,016,005
7062746,47,F,B,75231,2016-03-01,1126,114,016,005
40776489,26,F,,75231,2018-10-25,1126,114,016,005
4350757,46,F,H,75240,2006-02-09,1127,102,008,032
39050583,33,F,W,75240,2016-11-08,1127,102,008,032
3753737,73,F,W,75238,1999-01-16,1128,114,016,005
3595350,52,F,W,75238,1992-10-15,1128,114,016,005
40642003,51,F,,75204,2018-09-20,1130,108,023,030
20744255,26,F,W,75204,2018-11-04,1130,108,023,030
3742015,60,F,H,75204,1998-05-01,1130,108,023,030
37493901,35,F,B,75204,2015-04-05,1130,108,023,030
37924316,23,F,W,75204,2019-03-14,1130,108,023,030
3386029,84,F,W,75206,1976-10-01,1131,108,023,032
37672611,34,F,H,75206,2015-05-27,1131,108,023,032
40473468,33,F,,75206,2018-03-30,1131,108,023,032
40445570,27,F,,75206,2018-02-18,1131,108,023,032
38368676,41,F,H,75206,2017-02-22,1131,108,023,032
2093875,32,F,W,75228,2010-10-23,1133,100,002,005
26715355,32,F,W,75228,2016-05-08,1133,100,002,005
4261524,46,F,A,75227,2004-11-02,1134,100,023,030
3601407,55,F,H,75217,1996-10-04,1135,110,023,030
3818237,63,F,B,75217,1993-12-22,1135,110,023,030
3757311,43,F,B,75217,1997-04-26,1135,110,023,030
20229974,39,F,W,75217,2008-11-04,1135,110,023,030
17220093,64,F,B,75217,2009-06-06,1135,110,023,030
39334433,23,F,W,75150,2017-03-11,1300,107,002,005
1941318,88,F,W,75150,1976-03-31,1300,107,002,005
3393444,58,F,W,75150,1988-11-08,1300,107,002,005
41220289,17,F,,75150,2019-03-27,1300,107,002,005
4465768,43,F,B,75150,2006-03-09,1300,107,002,005
20590826,27,F,B,75150,2018-05-17,1300,107,002,005
21062521,39,F,H,75150,2011-05-12,1300,107,002,005
17265690,38,F,W,75150,2014-03-07,1300,107,002,005
29145947,26,F,W,75150,2015-08-19,1300,107,002,005
23807225,33,F,H,75150,2011-10-14,1300,107,002,005
37393526,24,F,H,75150,2014-12-19,1300,107,002,005
32340298,23,F,H,75150,2013-07-26,1300,107,002,005
3867689,48,F,H,75150,1997-10-23,1300,107,002,005
4088456,49,F,W,75150,2000-04-14,1301,107,002,005
3603204,66,F,W,75150,1997-10-16,1301,107,002,005
17147899,30,F,H,75150,2007-05-06,1301,107,002,005
39054400,38,F,W,75150,2016-11-08,1301,107,002,005
11930973,59,F,H,75150,2013-09-04,1301,107,002,005
40579720,19,F,,75150,2018-08-19,1301,107,002,005
2137374,58,F,B,75150,1994-12-08,1301,107,002,005
41185378,18,F,,75150,2019-02-27,1301,107,002,005
39054403,52,F,W,75150,2016-11-08,1301,107,002,005
32170976,24,F,B,75150,2015-01-04,1301,107,002,005
20758491,28,F,B,75150,2010-10-04,1301,107,002,005
3864754,57,F,B,75150,1996-03-10,1301,107,002,005
3407527,80,F,W,75150,1976-05-31,1302,107,002,005
19703244,36,F,B,75150,2016-08-14,1302,107,002,005
13246192,82,F,W,75150,2008-01-18,1302,107,002,005
3370075,55,F,W,75150,1984-04-18,1302,107,002,005
3798109,65,F,W,75150,1994-02-04,1302,107,002,005
3387377,57,F,W,75150,1980-03-02,1302,107,002,005
3948258,42,F,B,75150,1998-12-31,1304,100,002,005
3491388,57,F,W,75150,1993-06-09,1304,100,002,005
29013649,55,F,H,75150,2011-11-08,1304,100,002,005
3696057,47,F,H,75150,1990-03-13,1304,100,002,005
38196156,33,F,H,75150,2016-03-10,1304,100,002,005
3217391,73,F,W,75150,1976-03-31,1304,100,002,005
3733885,63,F,W,75150,1996-10-31,1304,100,002,005
20160788,28,F,H,75150,2008-06-14,1304,100,002,005
3861250,60,F,B,75150,1996-07-05,1304,100,002,005
36951554,22,F,W,75150,2014-06-04,1304,100,002,005
4425541,56,F,H,75150,2004-10-29,1304,100,002,005
20021544,35,F,W,75150,2001-12-14,1304,100,002,005
3444830,79,F,W,75150,1976-03-31,1304,100,002,005
3484845,61,F,W,75150,1984-10-18,1304,100,002,005
32340499,25,F,H,75150,2013-08-31,1304,100,002,005
4317274,46,F,W,75150,2004-06-06,1304,100,002,005
38199773,56,F,B,75149,2016-02-07,1307,100,023,005
38199774,31,F,B,75149,2016-02-24,1307,100,023,005
3309354,61,F,W,75150,1976-04-14,1308,100,002,005
40984438,31,F,,75150,2018-12-29,1308,100,002,005
39614351,20,F,B,75150,2017-06-30,1308,100,002,005
3575650,66,F,W,75150,1976-08-31,1308,100,002,005
32624069,24,F,H,75150,2014-01-29,1308,100,002,005
7693952,29,F,W,75150,2007-03-19,1308,100,002,005
20604302,32,F,W,75149,2012-08-23,1309,100,002,005
3956586,39,F,W,75150,2018-08-08,1310,107,002,005
3629718,71,F,W,75150,1992-11-03,1310,107,002,005
21579011,68,F,W,75150,2015-01-17,1310,107,002,005
3624060,81,F,W,75150,1984-11-05,1310,107,002,005
20177354,31,F,H,75150,2008-10-17,1310,107,002,005
32624109,23,F,H,75150,2013-10-26,1310,107,002,005
3456936,54,F,W,75150,1983-05-08,1310,107,002,005
3999088,49,F,B,75150,2000-03-23,1310,107,002,005
36963904,50,F,H,75150,2014-04-20,1310,107,002,005
39054692,25,F,B,75150,2016-10-29,1310,107,002,005
38199825,26,F,B,75150,2016-02-05,1310,107,002,005
2350622,39,F,B,75150,2004-11-02,1310,107,002,005
3369959,53,F,W,75150,1984-03-24,1310,107,002,005
20058574,28,F,W,75150,2008-11-01,1310,107,002,005
4356750,33,F,W,75149,2003-04-30,1311,107,002,005
13349806,32,F,W,75149,2006-11-24,1311,107,002,005
31803522,51,F,B,75149,2012-11-06,1311,107,002,005
3455947,81,F,W,75149,1980-12-01,1311,107,002,005
23068343,40,F,W,75149,2012-11-24,1311,107,002,005
20555517,36,F,W,75149,2010-04-16,1311,107,002,005
2132256,86,F,W,75149,1991-10-27,1312,107,002,005
23765897,34,F,W,75149,2012-04-05,1312,107,002,005
13863350,31,F,H,75149,2006-12-31,1312,107,002,005
32624147,62,F,W,75149,2014-01-02,1312,107,002,005
4346580,83,F,W,75149,2004-10-25,1312,107,002,005
3263436,89,F,W,75149,1976-03-31,1312,107,002,005
14416728,46,F,H,75149,2008-05-30,1313,100,002,005
3672384,47,F,B,75149,1995-08-06,1313,100,002,005
4482109,68,F,H,75149,2009-06-10,1313,100,002,005
3778789,64,F,W,75149,1997-07-30,1314,110,002,005
3868563,105,F,B,75149,1998-06-05,1314,110,002,005
3360849,56,F,B,75149,1980-08-31,1314,110,002,005
37974220,29,F,W,75149,2015-09-18,1314,110,002,005
20842294,71,F,W,75149,2018-10-31,1314,110,002,005
3722994,91,F,W,75149,1997-02-14,1314,110,002,005
35940718,56,F,H,75149,2016-10-26,1314,110,002,005
40385368,40,F,,75150,2018-04-19,1316,107,002,005
40664614,23,F,,75150,2018-09-22,1316,107,002,005
36951751,23,F,H,75080,2014-05-20,1500,102,008,032
20137382,44,F,W,75080,2008-11-03,1500,102,008,032
20245859,42,F,B,75080,2008-11-04,1500,102,008,032
20425806,46,F,W,75080,2009-01-31,1500,102,008,032
37672983,45,F,B,75080,2015-07-30,1500,102,008,032
3772320,64,F,W,75080,1999-12-09,1500,102,008,032
3768503,53,F,W,75080,1997-08-17,1500,102,008,032
4223774,49,F,W,75080,2004-11-02,1500,102,008,032
20289039,29,F,W,75080,2019-02-07,1500,102,008,032
4445336,73,F,W,75080,2004-11-04,1500,102,008,032
3676977,50,F,W,75080,1992-11-03,1500,102,008,032
39576906,19,F,H,75080,2017-08-04,1500,102,008,032
3343302,63,F,W,75080,1990-08-22,1500,102,008,032
4634882,46,F,B,75080,2005-10-19,1500,102,008,032
3302669,82,F,W,75080,1976-03-31,1500,102,008,032
3372723,59,F,W,75080,1988-08-26,1500,102,008,032
38775395,61,F,W,75080,2016-09-04,1501,102,008,032
37218999,47,F,W,75080,2014-07-13,1501,102,008,032
4153616,51,F,B,75080,2002-06-20,1501,102,008,032
18768819,37,F,W,75080,2014-04-14,1501,102,008,032
3643549,43,F,W,75080,1997-06-04,1501,102,008,032
13463013,30,F,W,75081,2006-09-06,1502,102,008,032
38447823,43,F,W,75081,2016-04-24,1502,102,008,032
31803172,31,F,W,75081,2012-10-09,1502,102,008,032
